,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber,message
205,251273.0,0.0,23.73.3,1923,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP117150.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP117150.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a draped woman,"Greek, possibly Corinthian",Late Classical,,,,,,,,,,,,,,,,late 4th century BCE,-330.0,-300.0,Terracotta,H.: 6 5/16 in. (16.1 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 16.1}}]","Purchase, 1923",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/251273,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116289160,0.0,171,
206,253057.0,0.0,30.11.13,1930,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP202855.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP202855.jpg,"['https://images.metmuseum.org/CRDImages/gr/original/DP202856.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP202801.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP202853.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP202854.jpg']",,Greek and Roman Art,Head of a woman,Marble head of a woman,Roman,Imperial,,,,,,,,,,,,,,,,1st–2nd century CE,1.0,199.0,Marble,Overall: 15 1/8 x 8 1/8 x 11 1/2 in. (38.4 x 20.6 x 29.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 29.210058, 'Height': 38.4, 'Width': 20.63754}}]","Fletcher Fund, 1930",,,,,,,,,,,,Stone Sculpture,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/253057,"[{'term': 'Heads', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375054', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3409626'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116242042,0.0,171,
207,248598.0,0.0,11.212.17,1911,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP122037.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP122037.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a woman,"Greek, South Italian, Tarentine",Hellenistic,,,,,,,,,,,,,,,,3rd century BCE,-299.0,-200.0,Terracotta,H. 10 7/8 in. (27.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 27.6}}]","Rogers Fund, 1911",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248598,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116288762,0.0,171,
208,248608.0,0.0,11.212.27,1911,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP122044.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP122044.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a woman,"Greek, South Italian, Tarentine",Hellenistic,,,,,,,,,,,,,,,,3rd century BCE,-299.0,-200.0,Terracotta,H. 4 5/8 in. (11.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 11.7}}]","Rogers Fund, 1911",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248608,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116288726,0.0,171,
209,247581.0,0.0,06.1168,1906,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP117177.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP117177.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a draped woman,"Greek, Boeotian",Hellenistic,,,,,,,,,,,,,,,,3rd century BCE,-299.0,-200.0,Terracotta,H.: 8 3/4 in. (22.2 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 22.225044}}]","Rogers Fund, 1906",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247581,"[{'term': 'Fans', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300258857', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193220'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116289701,0.0,171,
210,247555.0,0.0,06.1137,1906,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP107036.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP107036.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a woman,"Greek, Boeotian",Hellenistic,,,,,,,,,,,,,,,,3rd century BCE,-299.0,-200.0,Terracotta,H.: 7 1/2 in. (19.1 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 19.050037}}]","Rogers Fund, 1906",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247555,"[{'term': 'Fans', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300258857', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193220'}, {'term': 'Hats', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300046106', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q80151'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290079,0.0,171,
211,247553.0,0.0,06.1135,1906,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP117143.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP117143.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a draped woman,"Greek, Boeotian",Hellenistic,,,,,,,,,,,,,,,,mid-3rd century BCE,-275.0,-225.0,Terracotta,H.: 6 7/16 in. (16.4 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 16.351282}}]","Rogers Fund, 1906",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247553,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290081,0.0,171,
212,247507.0,0.0,06.1089,1906,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP117142.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP117142.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a draped woman,"Greek, Attic",Hellenistic,,,,,,,,,,,,,,,,early 3rd century BCE,-299.0,-275.0,Terracotta,H.: 7 1/8 in. (18.1 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 18.097536}}]","Rogers Fund, 1906",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247507,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290009,0.0,171,
213,247499.0,0.0,06.1081,1906,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP117139.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP117139.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a draped  woman,"Greek, Attic",Hellenistic,,,,,,,,,,,,,,,,early 3rd century BCE,-299.0,-275.0,Terracotta,H. 5 15/16 in. (15.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 15.1}}]","Rogers Fund, 1906",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247499,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290045,0.0,171,
214,546662.0,0.0,15.3.229,1915,1.0,https://images.metmuseum.org/CRDImages/eg/original/15.3.229_02.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/15.3.229_02.jpg,"['https://images.metmuseum.org/CRDImages/eg/original/15.3.229_03.jpg', 'https://images.metmuseum.org/CRDImages/eg/original/15.3.229_04.jpg']",,Egyptian Art,"Statue group, man and woman",Group statue of man and woman,,Middle Kingdom,"Dynasty 12, late–early 13",,,,,,,,,,,,,,,ca. 1850–1640 B.C.,-1850.0,-1640.0,Limestone,h. 10.8 cm (4 1/4 in),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 10.8}}]","Rogers Fund, 1915",From,,,,Egypt,Memphite Region,Lisht North,cemetery south of pyramid below House A2:2,Pit 495,"MMA excavations, 1913–14",,,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/546662,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116280893,0.0,109,
215,251512.0,0.0,24.97.86,1924,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP145587.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP145587.jpg,[],,Greek and Roman Art,Statuette of a woman,Bronze statuette of a woman,Greek,Archaic,,,,,,,,,,,,,,,,7th century BCE or later,-699.0,-500.0,Bronze,H.: 4 3/4 in. (12.1 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 12.065024}}]","Fletcher Fund, 1924",,,,,,,,,,,,Bronzes,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/251512,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116287865,0.0,171,
216,247557.0,0.0,06.1139,1906,1.0,https://images.metmuseum.org/CRDImages/gr/original/175014.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/175014.jpg,[],,Greek and Roman Art,Statuette of standing draped woman,Terracotta statuette of a woman,"Greek, probably Attic",Hellenistic,,,,,,,,,,,,,,,,early 3rd century BCE,-299.0,-275.0,Terracotta,H. 6 5/8 in. (16.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 16.9}}]","Rogers Fund, 1906",,,,,,,,,,,,Terracottas,,,2024-06-26T04:53:43.433Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247557,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290035,0.0,158,
217,241279.0,0.0,74.51.1724,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP101770.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP101770.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a veiled woman,Cypriot,Early Hellenistic,,,,,,,,,,,,,,,,3rd century BCE,-299.0,-200.0,Terracotta,H. 4 9/16 in. (11.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 11.6}}]","The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/241279,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290022,0.0,171,
218,241273.0,0.0,74.51.1718,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP101765.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP101765.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a woman,Cypriot,Early Hellenistic,,,,,,,,,,,,,,,,3rd century BCE,-299.0,-200.0,Terracotta,H. 4 7/16 in. (11.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 11.3}}]","The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/241273,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290046,0.0,171,
219,241282.0,0.0,74.51.1727,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP101773.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP101773.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP101773  74.51.1727.jpg'],,Greek and Roman Art,"Statuette of a woman, draped",Terracotta statuette of a woman,"Greek, Cypriot",Early Hellenistic,,,,,,,,,,,,,,,,3rd century BCE,-299.0,-200.0,Terracotta,H. 6 3/16 in. (15.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 15.7}}]","The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/241282,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290014,0.0,171,
220,241278.0,0.0,74.51.1723,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP101769.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP101769.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a woman,Cypriot,Late Hellenistic,,,,,,,,,,,,,,,,2nd–1st century BCE,-199.0,-1.0,Terracotta,H. 6 3/16 in. (15.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 15.7}}]","The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/241278,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290023,0.0,171,
221,241070.0,0.0,74.51.1514,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP100619.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP100619.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP101599.jpg'],,Greek and Roman Art,Head of a woman,Terracotta head of a woman,"Greek, Cypriot",Early Hellenistic,,,,,,,,,,,,,,,,late 4th–early 3rd century BCE,-325.0,-275.0,Terracotta,H. 1 3/4 in. (4.5 cm),,"The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/241070,"[{'term': 'Heads', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375054', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3409626'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116294127,0.0,171,
222,241072.0,0.0,74.51.1516,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP100622.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP100622.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP101604.jpg'],,Greek and Roman Art,Head of a woman,Terracotta head of a woman,"Greek, Cypriot",Hellenistic,,,,,,,,,,,,,,,,3rd–2nd century BCE,-299.0,-100.0,Terracotta,H. 1 1/4 in. (3.2 cm),,"The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/241072,"[{'term': 'Heads', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375054', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3409626'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116294124,0.0,171,
223,241108.0,0.0,74.51.1552,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/GR707.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/GR707.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP101625.jpg'],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a nude woman,Cypriot,Cypro-Archaic II,,,,,,,,,,,,,,,,ca. 600–480 BCE,-600.0,-480.0,Terracotta,H. 7 in. (17.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 17.8}}]","The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/241108,"[{'term': 'Female Nudes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300189568', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40446'}]",https://www.wikidata.org/wiki/Q116293044,0.0,171,
224,241048.0,0.0,74.51.1493,1874,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP100596.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP100596.jpg,[],,Greek and Roman Art,"Head of a woman, veiled",Terracotta head of a veiled woman,"Greek, Cypriot",Late Hellenistic,,,,,,,,,,,,,,,,2nd–1st century BCE,-199.0,-1.0,Terracotta,H. 2 in. (5.1 cm),,"The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/241048,"[{'term': 'Heads', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375054', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3409626'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116294275,0.0,171,
225,246392.0,0.0,96.9.380,1896,1.0,https://images.metmuseum.org/CRDImages/gr/original/GR741.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/GR741.jpg,"['https://images.metmuseum.org/CRDImages/gr/original/DP258701.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/268099.jpg']",,Greek and Roman Art,Plaque of a woman,Bronze plaque of a woman,Etruscan,Archaic,,,,,,,,,,,,,,,,2nd half of the 6th–5th century BCE,-550.0,-400.0,Bronze,"H. 2 7/16""  (6.2 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6.2}}]","Purchase, 1896",,,,,,,,,,,,Bronzes,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/246392,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116294006,0.0,171,
226,255431.0,0.0,1972.118.120,1972,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP121696.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP121696.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a seated woman,"Greek, Boeotian",Archaic,,,,,,,,,,,,,,,,ca. 575–550 BCE,-575.0,-550.0,Terracotta,H.: 5 5/16 x 3 1/16 in. (13.5 x 7.8 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 13.493777, 'Width': 7.7787657}}]","Bequest of Walter C. Baker, 1971",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/255431,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116287385,0.0,152,
227,248599.0,0.0,11.212.18,1911,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP-23274-001.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP-23274-001.jpg,['https://images.metmuseum.org/CRDImages/gr/original/DP-23274-002.jpg'],,Greek and Roman Art,Statuette of a woman,Terracotta statuette of a woman,"Greek, South Italian, Tarentine",Hellenistic,,,,,,,,,,,,,,,,late 3rd century BCE,-299.0,-200.0,Terracotta,H.: 11 3/8 in. (28.9 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 28.892557}}]","Rogers Fund, 1911",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248599,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116402446,0.0,161,
228,248105.0,0.0,08.258.33,1908,1.0,https://images.metmuseum.org/CRDImages/gr/original/5324edited.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/5324edited.jpg,[],,Greek and Roman Art,Statuette of standing draped woman,Terracotta statuette of a woman,"Greek, Attic",Hellenistic,,,,,,,,,,,,,,,,late 4th–early 3rd century BCE,-324.0,-275.0,Terracotta,H. 5 5/8 in. (14.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 14.3}}]","Rogers Fund, 1908",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/248105,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116294738,0.0,158,
229,247556.0,0.0,06.1138,1906,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP117144.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP117144.jpg,[],,Greek and Roman Art,Statuette of standing draped woman,Terracotta statuette of a draped woman,"Greek, Attic",Hellenistic,,,,,,,,,,,,,,,,ca. 315–285 BCE,-324.0,-275.0,Terracotta,H. 7 1/16 in. (18 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 18}}]","Rogers Fund, 1906",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247556,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116290077,0.0,171,
230,245507.0,0.0,89.2.2004,1889,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP121863.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP121863.jpg,[],,Greek and Roman Art,Statuette of a woman,Terracotta statuette,"Roman, Egyptian",Imperial,,,,,,,,,,,,,,,,ca. 2nd century CE,100.0,199.0,Terracotta,H.: 4 1/4 in. (10.8 cm),"[{'elementName': 'Height', 'elementDescription': None, 'elementMeasurements': {'Height': 10.795022}}]","Gift of Joseph W. Drexel, 1889",,,,,,,,,,,,Terracottas,,,2024-10-03T04:53:53.567Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/245507,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116291457,0.0,171,
231,247881.0,0.0,07.286.1,1907,1.0,https://images.metmuseum.org/CRDImages/gr/original/DP341861.jpg,https://images.metmuseum.org/CRDImages/gr/web-large/DP341861.jpg,"['https://images.metmuseum.org/CRDImages/gr/original/DP343545.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP343544.jpg', 'https://images.metmuseum.org/CRDImages/gr/original/DP343565.jpg']",,Greek and Roman Art,Statuette of standing draped woman,Terracotta statuette of a standing woman,"Greek, probably Attic",Hellenistic,,,,,,,,,,,,,,,,late 4th–early 3rd century BCE,-324.0,-275.0,Terracotta,H. 8 1/16 in. (20.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 20.4}}]","Rogers Fund, 1907",,,,,,,,,,,,Terracottas,,,2024-06-26T04:53:43.433Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/247881,"[{'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q116296737,0.0,158,
